OrderID,CustomerID,OrderDate,TotalAmount
5688,5928,2024-12-05 18:20:34,409.23
5689,7142,2024-12-30 18:20:34,406.28
5690,4912,2024-12-24 18:20:34,410.84
5691,4364,2024-12-27 18:20:34,274.56
5692,199,2024-12-11 18:20:34,179.74
5693,385,2024-12-11 18:20:34,119.35
5694,2389,2024-12-02 18:20:34,499.99
5695,5207,2024-12-24 18:20:34,406.75
5696,4311,2024-12-18 18:20:34,87.25
5697,8119,2024-12-27 18:20:34,114.0
5698,2970,2024-12-15 18:20:34,271.84
5699,6612,2024-12-30 18:20:34,397.97
5700,3106,2024-12-11 18:20:34,192.44
5701,6023,2024-12-07 18:20:34,424.27
5702,5404,2024-12-30 18:20:34,208.66
5703,1857,2024-12-14 18:20:34,228.24
5704,114,2024-12-25 18:20:34,244.1
5705,8623,2024-12-18 18:20:34,62.31
5706,8118,2024-12-01 18:20:34,90.32
5707,9186,2024-12-01 18:20:34,436.76
5708,4897,2024-12-19 18:20:34,493.25
5709,6859,2024-12-16 18:20:34,278.31
5710,5901,2024-12-19 18:20:34,322.89
5711,8067,2024-12-16 18:20:34,82.47
5712,9872,2024-12-29 18:20:34,371.75
5713,7855,2024-12-30 18:20:34,44.72
5714,2052,2024-12-25 18:20:34,200.74
5715,964,2024-12-23 18:20:34,154.68
5716,476,2024-12-27 18:20:34,456.16
5717,5086,2024-12-13 18:20:34,425.49
5718,7901,2024-12-15 18:20:34,335.17
5719,2813,2024-12-21 18:20:34,258.01
5720,170,2024-12-26 18:20:34,241.65
5721,1554,2024-12-05 18:20:34,273.73
5722,6461,2024-12-30 18:20:34,456.24
5723,9503,2024-12-22 18:20:34,143.82
5724,6834,2024-12-01 18:20:34,239.31
5725,7871,2024-12-24 18:20:34,104.63
5726,633,2024-12-26 18:20:34,323.68
5727,7492,2024-12-25 18:20:34,162.78
5728,5773,2024-12-21 18:20:34,85.59
5729,3459,2024-12-07 18:20:34,219.25
5730,6170,2024-12-29 18:20:34,195.86
5731,3203,2024-12-30 18:20:34,77.11
5732,5529,2024-12-28 18:20:34,181.49
5733,1714,2024-12-15 18:20:34,77.95
5734,8747,2024-12-28 18:20:34,376.63
5735,2051,2024-12-10 18:20:34,461.3
5736,4938,2024-12-21 18:20:34,134.74
5737,1915,2024-12-21 18:20:34,298.71
5738,1842,2024-12-03 18:20:34,375.73
5739,9566,2024-12-14 18:20:34,322.18
5740,8140,2024-12-22 18:20:34,120.73
5741,6228,2024-12-03 18:20:34,222.67
5742,9562,2024-12-21 18:20:34,228.93
5743,6629,2024-12-25 18:20:34,298.35
5744,1239,2024-12-27 18:20:34,92.75
5745,1144,2024-12-10 18:20:34,340.96
5746,328,2024-12-14 18:20:34,427.88
5747,5508,2024-12-23 18:20:34,376.51
5748,3768,2024-12-21 18:20:34,453.7
5749,31,2024-12-14 18:20:34,309.9
5750,5398,2024-12-24 18:20:34,441.35
5751,5642,2024-12-15 18:20:34,146.58
5752,8182,2024-12-26 18:20:34,61.0
5753,7994,2024-12-18 18:20:34,69.57
5754,7220,2024-12-10 18:20:34,381.97
5755,3730,2024-12-01 18:20:34,31.41
5756,9726,2024-12-14 18:20:34,89.87
5757,7363,2024-12-04 18:20:34,252.64
5758,7038,2024-12-04 18:20:34,365.54
5759,1824,2024-12-21 18:20:34,494.06
5760,5325,2024-12-04 18:20:34,184.58
5761,5890,2024-12-30 18:20:34,279.47
5762,6364,2024-12-05 18:20:34,218.14
5763,568,2024-12-16 18:20:34,163.97
5764,5501,2024-12-19 18:20:34,388.49
5765,3838,2024-12-06 18:20:34,246.11
5766,4564,2024-12-15 18:20:34,387.44
5767,9461,2024-12-30 18:20:34,462.79
5768,4952,2024-12-07 18:20:34,170.93
5769,2264,2024-12-12 18:20:34,312.67
5770,4102,2024-12-20 18:20:34,394.6
5771,2246,2024-12-09 18:20:34,471.1
5772,6821,2024-12-11 18:20:34,147.24
5773,3366,2024-12-06 18:20:34,452.58
5774,1665,2024-12-13 18:20:34,474.91
5775,3199,2024-12-24 18:20:34,168.84
5776,1567,2024-12-11 18:20:34,61.02
5777,3267,2024-12-07 18:20:34,419.74
5778,8214,2024-12-30 18:20:34,214.4
5779,2004,2024-12-20 18:20:34,141.72
5780,6657,2024-12-16 18:20:34,343.03
5781,2439,2024-12-13 18:20:34,295.18
5782,9745,2024-12-08 18:20:34,346.58
5783,4824,2024-12-30 18:20:34,120.46
5784,2619,2024-12-22 18:20:34,432.53
5785,3702,2024-12-28 18:20:34,398.7
5786,8369,2024-12-30 18:20:34,331.16
5787,8470,2024-12-12 18:20:34,447.73
5788,1426,2024-12-03 18:20:34,190.25
5789,2193,2024-12-02 18:20:34,83.39
5790,7745,2024-12-16 18:20:34,27.69
5791,6740,2024-12-06 18:20:34,192.01
5792,7324,2024-12-05 18:20:34,457.66
5793,5951,2024-12-19 18:20:34,418.94
5794,9368,2024-12-20 18:20:34,334.51
5795,9070,2024-12-20 18:20:34,225.89
5796,4574,2024-12-25 18:20:34,432.4
5797,8540,2024-12-03 18:20:34,240.22
5798,1573,2024-12-22 18:20:34,169.43
5799,7540,2024-12-02 18:20:34,451.33
5800,1263,2024-12-27 18:20:34,58.85
5801,9736,2024-12-05 18:20:34,362.45
5802,138,2024-12-07 18:20:34,188.29
5803,2345,2024-12-14 18:20:34,51.04
5804,1806,2024-12-12 18:20:34,125.75
5805,8662,2024-12-05 18:20:34,134.68
5806,4624,2024-12-03 18:20:34,260.64
5807,6652,2024-12-28 18:20:34,225.89
5808,2545,2024-12-03 18:20:34,322.12
5809,3474,2024-12-13 18:20:34,291.97
5810,7354,2024-12-10 18:20:34,147.31
5811,6612,2024-12-13 18:20:34,37.19
5812,6228,2024-12-19 18:20:34,220.64
5813,1767,2024-12-07 18:20:34,348.61
5814,5542,2024-12-06 18:20:34,399.23
5815,7014,2024-12-14 18:20:34,27.07
5816,2980,2024-12-29 18:20:34,177.27
5817,4383,2024-12-13 18:20:34,362.02
5818,4814,2024-12-23 18:20:34,199.95
5819,171,2024-12-01 18:20:34,182.52
5820,1220,2024-12-08 18:20:34,29.56
5821,1469,2024-12-09 18:20:34,438.2
5822,4343,2024-12-28 18:20:34,285.33
5823,3564,2024-12-11 18:20:34,258.84
5824,6164,2024-12-13 18:20:34,313.96
5825,7448,2024-12-09 18:20:34,129.95
5826,734,2024-12-10 18:20:34,228.18
5827,9246,2024-12-01 18:20:34,370.21
5828,9372,2024-12-23 18:20:34,288.16
5829,6457,2024-12-28 18:20:34,239.6
5830,9224,2024-12-23 18:20:34,381.06
5831,7353,2024-12-03 18:20:34,286.28
5832,4097,2024-12-23 18:20:34,287.11
5833,4936,2024-12-22 18:20:34,488.79
5834,1797,2024-12-05 18:20:34,25.0
5835,7405,2024-12-17 18:20:34,402.62
5836,1546,2024-12-15 18:20:34,406.19
5837,3191,2024-12-27 18:20:34,279.37
5838,3364,2024-12-24 18:20:34,423.26
5839,6696,2024-12-18 18:20:34,435.77
5840,4196,2024-12-27 18:20:34,340.74
5841,10,2024-12-25 18:20:34,219.41
5842,4253,2024-12-16 18:20:34,204.58
5843,3701,2024-12-12 18:20:34,104.92
5844,733,2024-12-19 18:20:34,226.63
5845,7408,2024-12-25 18:20:34,110.71
5846,8488,2024-12-12 18:20:34,385.63
5847,8571,2024-12-08 18:20:34,310.94
5848,1384,2024-12-04 18:20:34,430.84
5849,1090,2024-12-04 18:20:34,427.75
5850,6153,2024-12-21 18:20:34,283.77
5851,2607,2024-12-29 18:20:34,379.89
5852,1539,2024-12-02 18:20:34,163.4
5853,1539,2024-12-12 18:20:34,447.44
5854,7673,2024-12-09 18:20:34,330.12
5855,6449,2024-12-24 18:20:34,110.88
5856,9683,2024-12-27 18:20:34,264.44
5857,4552,2024-12-08 18:20:34,472.37
5858,8532,2024-12-08 18:20:34,313.56
5859,3826,2024-12-14 18:20:34,39.07
5860,517,2024-12-15 18:20:34,454.58
5861,1229,2024-12-13 18:20:34,150.88
5862,9399,2024-12-11 18:20:34,108.13
5863,2859,2024-12-17 18:20:34,404.86
5864,3914,2024-12-22 18:20:34,476.04
5865,2908,2024-12-20 18:20:34,29.09
5866,5040,2024-12-23 18:20:34,403.08
5867,4500,2024-12-26 18:20:34,475.32
5868,7809,2024-12-24 18:20:34,413.43
5869,5530,2024-12-12 18:20:34,167.83
5870,2354,2024-12-09 18:20:34,401.46
5871,6948,2024-12-20 18:20:34,256.57
5872,196,2024-12-21 18:20:34,386.58
5873,1955,2024-12-25 18:20:34,472.57
5874,723,2024-12-20 18:20:34,287.47
5875,957,2024-12-25 18:20:34,212.41
5876,8208,2024-12-11 18:20:34,416.58
5877,7538,2024-12-18 18:20:34,351.38
5878,4698,2024-12-09 18:20:34,482.67
5879,3016,2024-12-24 18:20:34,477.07
5880,7270,2024-12-07 18:20:34,99.15
5881,7919,2024-12-08 18:20:34,470.66
5882,2742,2024-12-10 18:20:34,456.42
5883,3295,2024-12-15 18:20:34,256.56
5884,70,2024-12-02 18:20:34,345.35
5885,8262,2024-12-09 18:20:34,46.34
5886,7397,2024-12-27 18:20:34,333.9
5887,9189,2024-12-25 18:20:34,237.06
5888,1153,2024-12-11 18:20:34,240.15
5889,4690,2024-12-23 18:20:34,105.11
5890,6717,2024-12-19 18:20:34,472.3
5891,4020,2024-12-27 18:20:34,351.3
5892,3103,2024-12-08 18:20:34,437.87
5893,4349,2024-12-28 18:20:34,141.43
5894,9324,2024-12-27 18:20:34,419.58
5895,9507,2024-12-11 18:20:34,203.36
5896,9825,2024-12-19 18:20:34,252.11
5897,2556,2024-12-15 18:20:34,319.43
5898,3552,2024-12-30 18:20:34,254.66
5899,3988,2024-12-04 18:20:34,184.87
5900,8629,2024-12-27 18:20:34,320.23
5901,9549,2024-12-27 18:20:34,384.47
5902,2026,2024-12-29 18:20:34,348.46
5903,7199,2024-12-09 18:20:34,472.33
5904,2056,2024-12-12 18:20:34,134.56
5905,3891,2024-12-04 18:20:34,452.02
5906,8836,2024-12-20 18:20:34,287.45
5907,157,2024-12-15 18:20:34,476.08
5908,4049,2024-12-04 18:20:34,144.34
5909,8100,2024-12-13 18:20:34,297.55
5910,2250,2024-12-28 18:20:34,343.68
5911,1627,2024-12-29 18:20:34,469.82
5912,2693,2024-12-16 18:20:34,477.54
5913,386,2024-12-01 18:20:34,341.88
5914,2950,2024-12-10 18:20:34,119.69
5915,9968,2024-12-18 18:20:34,24.99
5916,2433,2024-12-16 18:20:34,97.14
5917,4858,2024-12-22 18:20:34,394.18
5918,7818,2024-12-04 18:20:34,345.22
5919,8573,2024-12-01 18:20:34,124.27
5920,8387,2024-12-03 18:20:34,255.27
5921,4745,2024-12-04 18:20:34,286.3
5922,52,2024-12-04 18:20:34,449.41
5923,5571,2024-12-25 18:20:34,394.74
5924,8729,2024-12-04 18:20:34,447.36
5925,1537,2024-12-08 18:20:34,52.24
5926,4703,2024-12-29 18:20:34,346.46
5927,4163,2024-12-08 18:20:34,382.53
5928,9430,2024-12-11 18:20:34,440.3
5929,8090,2024-12-04 18:20:34,475.06
5930,8197,2024-12-02 18:20:34,199.22
5931,490,2024-12-15 18:20:34,73.18
5932,5501,2024-12-15 18:20:34,68.32
5933,1770,2024-12-16 18:20:34,111.34
5934,1602,2024-12-20 18:20:34,45.59
5935,1707,2024-12-05 18:20:34,95.29
5936,2243,2024-12-29 18:20:34,352.05
5937,1493,2024-12-15 18:20:34,404.57
5938,6801,2024-12-22 18:20:34,409.55
5939,3111,2024-12-22 18:20:34,272.75
5940,3060,2024-12-29 18:20:34,134.62
5941,4006,2024-12-11 18:20:34,147.06
5942,254,2024-12-09 18:20:34,283.64
5943,498,2024-12-16 18:20:34,328.22
5944,615,2024-12-25 18:20:34,423.61
5945,2616,2024-12-22 18:20:34,466.6
5946,5124,2024-12-20 18:20:34,335.19
5947,999,2024-12-03 18:20:34,104.42
5948,6271,2024-12-05 18:20:34,63.68
5949,1938,2024-12-12 18:20:34,308.5
5950,3754,2024-12-15 18:20:34,238.03
5951,4071,2024-12-09 18:20:34,499.18
5952,1940,2024-12-05 18:20:34,278.0
5953,5908,2024-12-04 18:20:34,407.7
5954,6205,2024-12-25 18:20:34,200.46
5955,6422,2024-12-03 18:20:34,324.44
5956,6649,2024-12-13 18:20:34,128.09
5957,8319,2024-12-19 18:20:34,204.12
5958,914,2024-12-22 18:20:34,256.31
5959,6592,2024-12-11 18:20:34,186.77
5960,9666,2024-12-27 18:20:34,121.95
5961,9768,2024-12-16 18:20:34,290.74
5962,4867,2024-12-21 18:20:34,258.84
5963,1374,2024-12-07 18:20:34,102.53
5964,981,2024-12-04 18:20:34,157.97
5965,6307,2024-12-28 18:20:34,368.07
5966,4204,2024-12-28 18:20:34,169.29
5967,384,2024-12-06 18:20:34,239.13
5968,488,2024-12-12 18:20:34,144.36
5969,7928,2024-12-09 18:20:34,264.81
5970,8601,2024-12-22 18:20:34,303.63
5971,7938,2024-12-30 18:20:34,218.33
5972,141,2024-12-24 18:20:34,389.96
5973,7365,2024-12-11 18:20:34,304.66
5974,7925,2024-12-07 18:20:34,79.02
5975,5991,2024-12-06 18:20:34,135.76
5976,5746,2024-12-09 18:20:34,141.44
5977,803,2024-12-19 18:20:34,198.52
5978,4028,2024-12-04 18:20:34,261.48
5979,6544,2024-12-04 18:20:34,56.14
5980,7924,2024-12-10 18:20:34,360.15
5981,9408,2024-12-02 18:20:34,72.9
5982,3525,2024-12-04 18:20:34,423.56
5983,8090,2024-12-19 18:20:34,157.6
5984,6405,2024-12-10 18:20:34,33.44
5985,940,2024-12-24 18:20:34,26.11
5986,2101,2024-12-15 18:20:34,361.56
5987,2668,2024-12-01 18:20:34,383.61
5988,7508,2024-12-09 18:20:34,78.1
5989,7713,2024-12-10 18:20:34,463.39
5990,5892,2024-12-28 18:20:34,122.56
5991,5154,2024-12-24 18:20:34,425.99
5992,4162,2024-12-23 18:20:34,358.28
5993,6478,2024-12-22 18:20:34,191.45
5994,769,2024-12-12 18:20:34,208.73
5995,7332,2024-12-14 18:20:34,88.95
5996,9964,2024-12-01 18:20:34,119.35
5997,9416,2024-12-24 18:20:34,167.36
5998,7294,2024-12-01 18:20:34,492.18
5999,8376,2024-12-09 18:20:34,388.65
6000,770,2024-12-02 18:20:34,435.46
6001,8901,2024-12-27 18:20:34,151.05
6002,2300,2024-12-04 18:20:34,476.73
6003,9854,2024-12-15 18:20:34,39.73
6004,5845,2024-12-12 18:20:34,125.06
6005,4594,2024-12-20 18:20:34,138.01
6006,1093,2024-12-17 18:20:34,56.06
6007,2932,2024-12-25 18:20:34,277.81
6008,449,2024-12-08 18:20:34,193.97
6009,886,2024-12-29 18:20:34,36.96
6010,7575,2024-12-28 18:20:34,227.04
6011,1973,2024-12-06 18:20:34,104.3
6012,3502,2024-12-07 18:20:34,210.75
6013,4792,2024-12-22 18:20:34,205.23
6014,8723,2024-12-06 18:20:34,307.72
6015,2809,2024-12-20 18:20:34,34.47
6016,4894,2024-12-29 18:20:34,41.77
6017,370,2024-12-14 18:20:34,230.56
6018,9608,2024-12-26 18:20:34,134.62
6019,4688,2024-12-09 18:20:34,51.48
6020,9186,2024-12-12 18:20:34,274.05
6021,9705,2024-12-15 18:20:34,446.18
6022,1443,2024-12-06 18:20:34,377.53
6023,3768,2024-12-24 18:20:34,402.95
6024,6553,2024-12-15 18:20:34,286.48
6025,626,2024-12-17 18:20:34,401.62
6026,425,2024-12-10 18:20:34,425.85
6027,1543,2024-12-30 18:20:34,321.56
6028,5845,2024-12-07 18:20:34,184.52
6029,9837,2024-12-23 18:20:34,458.2
6030,1883,2024-12-01 18:20:34,33.75
6031,1051,2024-12-18 18:20:34,86.79
6032,7673,2024-12-21 18:20:34,120.57
6033,1129,2024-12-21 18:20:34,420.98
6034,5471,2024-12-07 18:20:34,423.69
6035,5572,2024-12-01 18:20:34,248.09
6036,7254,2024-12-20 18:20:34,67.3
6037,5283,2024-12-10 18:20:34,426.93
6038,4670,2024-12-24 18:20:34,410.72
6039,8847,2024-12-27 18:20:34,141.78
6040,1954,2024-12-08 18:20:34,28.28
6041,2619,2024-12-05 18:20:34,404.79
6042,8622,2024-12-08 18:20:34,201.93
6043,8413,2024-12-18 18:20:34,226.97
6044,6315,2024-12-29 18:20:34,402.71
6045,2825,2024-12-11 18:20:34,333.87
6046,7237,2024-12-18 18:20:34,57.09
6047,6795,2024-12-19 18:20:34,193.87
6048,9336,2024-12-13 18:20:34,199.58
6049,4474,2024-12-23 18:20:34,204.47
6050,9711,2024-12-20 18:20:34,85.43
6051,2748,2024-12-05 18:20:34,282.74
6052,8692,2024-12-17 18:20:34,127.72
6053,4632,2024-12-17 18:20:34,193.51
6054,3420,2024-12-05 18:20:34,169.22
6055,2333,2024-12-09 18:20:34,95.37
6056,5644,2024-12-24 18:20:34,314.21
6057,9217,2024-12-08 18:20:34,261.22
6058,6286,2024-12-10 18:20:34,201.65
6059,8382,2024-12-25 18:20:34,77.93
6060,8661,2024-12-16 18:20:34,281.22
6061,6540,2024-12-13 18:20:34,207.31
6062,7139,2024-12-28 18:20:34,115.77
6063,3124,2024-12-18 18:20:34,73.67
6064,51,2024-12-09 18:20:34,329.04
6065,7322,2024-12-21 18:20:34,163.06
6066,400,2024-12-20 18:20:34,383.76
6067,8472,2024-12-25 18:20:34,23.93
6068,2054,2024-12-30 18:20:34,314.45
6069,9315,2024-12-19 18:20:34,132.42
6070,7781,2024-12-10 18:20:34,409.39
6071,7926,2024-12-30 18:20:34,56.26
6072,101,2024-12-19 18:20:34,92.79
6073,1924,2024-12-27 18:20:34,470.04
6074,986,2024-12-23 18:20:34,236.08
6075,5783,2024-12-08 18:20:34,111.94
6076,2465,2024-12-30 18:20:34,420.89
6077,4463,2024-12-07 18:20:34,194.66
6078,7639,2024-12-04 18:20:34,206.1
6079,626,2024-12-28 18:20:34,91.06
6080,2438,2024-12-10 18:20:34,412.34
6081,9446,2024-12-27 18:20:34,311.27
6082,1052,2024-12-05 18:20:34,477.83
6083,2282,2024-12-23 18:20:34,300.72
6084,7381,2024-12-27 18:20:34,125.57
6085,3627,2024-12-26 18:20:34,327.36
6086,2755,2024-12-29 18:20:34,240.93
6087,4193,2024-12-08 18:20:34,447.24
6088,9511,2024-12-27 18:20:34,484.38
6089,8220,2024-12-28 18:20:34,473.02
6090,2789,2024-12-06 18:20:34,427.45
6091,3431,2024-12-13 18:20:34,222.14
6092,8563,2024-12-09 18:20:34,63.51
6093,1009,2024-12-13 18:20:34,187.72
6094,4188,2024-12-27 18:20:34,474.02
6095,2010,2024-12-30 18:20:34,424.59
6096,80,2024-12-28 18:20:34,345.53
6097,1726,2024-12-17 18:20:34,474.24
6098,232,2024-12-24 18:20:34,397.51
6099,9532,2024-12-25 18:20:34,45.9
6100,1872,2024-12-26 18:20:34,26.22
6101,8926,2024-12-01 18:20:34,444.68
6102,7869,2024-12-02 18:20:34,127.05
6103,6221,2024-12-30 18:20:34,229.07
6104,9700,2024-12-25 18:20:34,350.06
6105,6493,2024-12-03 18:20:34,443.46
6106,6060,2024-12-16 18:20:34,397.03
6107,4218,2024-12-21 18:20:34,336.31
6108,7536,2024-12-26 18:20:34,472.95
6109,7717,2024-12-07 18:20:34,277.83
6110,8630,2024-12-07 18:20:34,124.34
6111,6093,2024-12-15 18:20:34,95.28
6112,3852,2024-12-11 18:20:34,28.85
6113,8669,2024-12-12 18:20:34,213.22
6114,8724,2024-12-06 18:20:34,234.63
6115,534,2024-12-01 18:20:34,190.66
6116,7898,2024-12-20 18:20:34,287.44
6117,646,2024-12-06 18:20:34,223.13
6118,6723,2024-12-28 18:20:34,76.24
6119,7586,2024-12-25 18:20:34,52.36
6120,9025,2024-12-24 18:20:34,481.56
6121,8534,2024-12-06 18:20:34,303.53
6122,4213,2024-12-30 18:20:34,338.93
6123,6426,2024-12-27 18:20:34,348.33
6124,8927,2024-12-05 18:20:34,43.0
6125,3419,2024-12-01 18:20:34,315.6
6126,5130,2024-12-17 18:20:34,54.54
6127,5013,2024-12-27 18:20:34,304.63
6128,574,2024-12-30 18:20:34,52.56
6129,1259,2024-12-11 18:20:34,283.65
6130,6174,2024-12-12 18:20:34,286.99
6131,3884,2024-12-04 18:20:34,322.88
6132,3362,2024-12-20 18:20:34,396.69
6133,3516,2024-12-30 18:20:34,398.63
6134,6899,2024-12-14 18:20:34,151.85
6135,3000,2024-12-19 18:20:34,195.42
6136,7427,2024-12-17 18:20:34,239.5
6137,7715,2024-12-30 18:20:34,271.92
6138,8619,2024-12-16 18:20:34,420.06
6139,1696,2024-12-17 18:20:34,233.92
6140,7127,2024-12-11 18:20:34,232.33
6141,1133,2024-12-21 18:20:34,422.17
6142,3085,2024-12-18 18:20:34,157.08
6143,373,2024-12-28 18:20:34,297.82
6144,1548,2024-12-27 18:20:34,296.9
6145,7936,2024-12-30 18:20:34,489.93
6146,1320,2024-12-27 18:20:34,476.31
6147,916,2024-12-23 18:20:34,143.55
6148,2687,2024-12-13 18:20:34,372.1
6149,6971,2024-12-29 18:20:34,129.87
6150,8272,2024-12-20 18:20:34,198.95
6151,1956,2024-12-30 18:20:34,308.62
6152,3449,2024-12-29 18:20:34,409.13
6153,9543,2024-12-30 18:20:34,357.06
6154,8228,2024-12-03 18:20:34,59.11
6155,2156,2024-12-01 18:20:34,104.0
6156,2045,2024-12-27 18:20:34,391.08
6157,3117,2024-12-08 18:20:34,94.17
6158,5460,2024-12-24 18:20:34,210.43
6159,4607,2024-12-10 18:20:34,147.17
6160,9225,2024-12-22 18:20:34,293.69
6161,6787,2024-12-07 18:20:34,249.06
6162,8528,2024-12-01 18:20:34,90.44
6163,9373,2024-12-07 18:20:34,85.79
6164,9152,2024-12-23 18:20:34,245.39
6165,8130,2024-12-24 18:20:34,160.43
6166,8781,2024-12-10 18:20:34,130.32
6167,836,2024-12-29 18:20:34,238.56
6168,1031,2024-12-03 18:20:34,236.51
6169,7294,2024-12-17 18:20:34,353.28
6170,1149,2024-12-25 18:20:34,470.59
6171,716,2024-12-21 18:20:34,384.63
6172,5167,2024-12-12 18:20:34,378.65
6173,2487,2024-12-06 18:20:34,239.84
6174,665,2024-12-07 18:20:34,100.48
6175,64,2024-12-26 18:20:34,411.11
6176,8726,2024-12-07 18:20:34,194.14
6177,6216,2024-12-13 18:20:34,467.16
6178,9226,2024-12-21 18:20:34,360.33
6179,3,2024-12-22 18:20:34,465.88
6180,322,2024-12-21 18:20:34,414.49
6181,7414,2024-12-29 18:20:34,362.52
6182,1129,2024-12-07 18:20:34,221.14
6183,1144,2024-12-09 18:20:34,318.67
6184,707,2024-12-17 18:20:34,271.22
6185,4961,2024-12-11 18:20:34,220.87
6186,4867,2024-12-29 18:20:34,428.83
6187,3494,2024-12-21 18:20:34,267.99
6188,178,2024-12-06 18:20:34,317.68
6189,6761,2024-12-20 18:20:34,384.73
6190,2918,2024-12-07 18:20:34,215.55
6191,2970,2024-12-08 18:20:34,282.09
6192,4758,2024-12-18 18:20:34,467.46
6193,8141,2024-12-04 18:20:34,361.01
6194,9174,2024-12-25 18:20:34,102.94
6195,9515,2024-12-22 18:20:34,222.08
6196,3575,2024-12-03 18:20:34,450.41
6197,4100,2024-12-23 18:20:34,466.26
6198,689,2024-12-09 18:20:34,116.45
6199,279,2024-12-11 18:20:34,221.21
6200,2305,2024-12-03 18:20:34,417.21
6201,7357,2024-12-13 18:20:34,66.09
6202,2888,2024-12-24 18:20:34,147.57
6203,8334,2024-12-28 18:20:34,43.44
6204,2726,2024-12-26 18:20:34,85.66
6205,6157,2024-12-11 18:20:34,366.79
6206,4766,2024-12-29 18:20:34,367.74
6207,3394,2024-12-24 18:20:34,282.1
6208,7261,2024-12-12 18:20:34,110.53
6209,9088,2024-12-26 18:20:34,472.18
6210,2254,2024-12-29 18:20:34,54.56
6211,5084,2024-12-20 18:20:34,49.27
6212,8602,2024-12-01 18:20:34,217.22
6213,6181,2024-12-01 18:20:34,422.47
6214,1068,2024-12-25 18:20:34,406.21
6215,8471,2024-12-22 18:20:34,460.09
6216,1719,2024-12-24 18:20:34,424.48
6217,6872,2024-12-07 18:20:34,181.15
6218,7317,2024-12-20 18:20:34,34.65
6219,1196,2024-12-11 18:20:34,234.8
6220,1834,2024-12-17 18:20:34,120.54
6221,9596,2024-12-11 18:20:34,280.73
6222,2527,2024-12-06 18:20:34,292.5
6223,7040,2024-12-27 18:20:34,181.38
6224,9800,2024-12-24 18:20:34,168.07
6225,1408,2024-12-12 18:20:34,320.26
6226,5532,2024-12-25 18:20:34,29.22
6227,2210,2024-12-02 18:20:34,371.68
6228,5284,2024-12-02 18:20:34,294.81
6229,4721,2024-12-28 18:20:34,306.31
6230,5591,2024-12-14 18:20:34,176.13
6231,3276,2024-12-01 18:20:34,293.89
6232,5838,2024-12-21 18:20:34,151.4
6233,6682,2024-12-28 18:20:34,29.65
6234,850,2024-12-16 18:20:34,144.7
6235,4929,2024-12-24 18:20:34,40.05
6236,2938,2024-12-04 18:20:34,222.02
6237,6369,2024-12-10 18:20:34,249.49
6238,4283,2024-12-15 18:20:34,454.56
6239,4588,2024-12-23 18:20:34,229.47
6240,4606,2024-12-17 18:20:34,351.15
6241,3841,2024-12-25 18:20:34,28.05
6242,8715,2024-12-15 18:20:34,198.24
6243,3666,2024-12-01 18:20:34,281.96
6244,5801,2024-12-12 18:20:34,324.47
6245,8078,2024-12-24 18:20:34,239.06
6246,9591,2024-12-22 18:20:34,254.59
6247,941,2024-12-09 18:20:34,115.21
6248,8657,2024-12-07 18:20:34,269.89
6249,3446,2024-12-20 18:20:34,127.96
6250,8061,2024-12-30 18:20:34,361.47
6251,2506,2024-12-19 18:20:34,323.17
6252,9907,2024-12-06 18:20:34,279.73
6253,4614,2024-12-07 18:20:34,343.68
6254,2499,2024-12-21 18:20:34,236.58
6255,7,2024-12-07 18:20:34,69.95
6256,931,2024-12-07 18:20:34,324.16
6257,2124,2024-12-30 18:20:34,198.08
6258,2378,2024-12-03 18:20:34,113.66
6259,3720,2024-12-16 18:20:34,229.73
6260,8181,2024-12-13 18:20:34,99.08
6261,7011,2024-12-19 18:20:34,153.97
6262,4048,2024-12-02 18:20:34,303.65
6263,3777,2024-12-05 18:20:34,270.06
6264,1659,2024-12-10 18:20:34,422.94
6265,9263,2024-12-29 18:20:34,383.63
6266,2799,2024-12-04 18:20:34,112.27
6267,6574,2024-12-14 18:20:34,124.65
6268,2053,2024-12-07 18:20:34,326.44
6269,6465,2024-12-17 18:20:34,274.24
6270,1646,2024-12-26 18:20:34,337.82
6271,4814,2024-12-12 18:20:34,196.5
6272,8620,2024-12-17 18:20:34,387.83
6273,1712,2024-12-01 18:20:34,56.46
6274,6202,2024-12-03 18:20:34,436.84
6275,5218,2024-12-15 18:20:34,469.51
6276,283,2024-12-18 18:20:34,411.87
6277,3650,2024-12-20 18:20:34,287.34
6278,8028,2024-12-08 18:20:34,433.14
6279,6847,2024-12-02 18:20:34,464.01
6280,8574,2024-12-06 18:20:34,219.34
6281,9030,2024-12-27 18:20:34,248.99
6282,1985,2024-12-10 18:20:34,57.89
6283,6776,2024-12-03 18:20:34,329.98
6284,5128,2024-12-16 18:20:34,130.89
6285,5567,2024-12-06 18:20:34,131.26
6286,3436,2024-12-05 18:20:34,305.73
6287,3490,2024-12-21 18:20:34,386.51
6288,9323,2024-12-10 18:20:34,144.1
6289,6996,2024-12-25 18:20:34,329.14
6290,7906,2024-12-15 18:20:34,271.31
6291,8307,2024-12-11 18:20:34,212.0
6292,9589,2024-12-28 18:20:34,310.63
6293,6149,2024-12-23 18:20:34,446.22
6294,8242,2024-12-15 18:20:34,78.83
6295,9184,2024-12-07 18:20:34,497.73
6296,52,2024-12-20 18:20:34,246.53
6297,570,2024-12-28 18:20:34,230.75
