MenuItemID,Name,Price,Category
5190,MenuItem5190,47.91,Beverage
5191,MenuItem5191,42.59,Appetizer
5192,MenuItem5192,40.68,Appetizer
5193,MenuItem5193,16.14,Appetizer
5194,MenuItem5194,15.42,Beverage
5195,MenuItem5195,14.35,Dessert
5196,MenuItem5196,10.06,Main Course
5197,MenuItem5197,46.0,Main Course
5198,MenuItem5198,19.7,Dessert
5199,MenuItem5199,17.36,Dessert
5200,MenuItem5200,17.78,Main Course
5201,MenuItem5201,47.13,Main Course
5202,MenuItem5202,46.48,Beverage
5203,MenuItem5203,40.11,Beverage
5204,MenuItem5204,44.71,Main Course
5205,MenuItem5205,21.95,Appetizer
5206,MenuItem5206,43.94,Dessert
5207,MenuItem5207,39.16,Beverage
5208,MenuItem5208,19.79,Beverage
5209,MenuItem5209,29.87,Beverage
5210,MenuItem5210,38.32,Appetizer
5211,MenuItem5211,23.35,Appetizer
5212,MenuItem5212,32.59,Appetizer
5213,MenuItem5213,22.15,Main Course
5214,MenuItem5214,47.74,Beverage
5215,MenuItem5215,29.12,Appetizer
5216,MenuItem5216,25.09,Beverage
5217,MenuItem5217,27.08,Beverage
5218,MenuItem5218,14.03,Dessert
5219,MenuItem5219,20.43,Main Course
5220,MenuItem5220,47.62,Dessert
5221,MenuItem5221,16.94,Appetizer
5222,MenuItem5222,10.15,Main Course
5223,MenuItem5223,17.59,Dessert
5224,MenuItem5224,39.58,Dessert
5225,MenuItem5225,35.55,Dessert
5226,MenuItem5226,6.16,Beverage
5227,MenuItem5227,49.01,Beverage
5228,MenuItem5228,34.88,Dessert
5229,MenuItem5229,25.51,Dessert
5230,MenuItem5230,47.18,Beverage
5231,MenuItem5231,5.27,Main Course
5232,MenuItem5232,30.51,Dessert
5233,MenuItem5233,23.57,Dessert
5234,MenuItem5234,48.55,Dessert
5235,MenuItem5235,30.14,Beverage
5236,MenuItem5236,7.86,Main Course
5237,MenuItem5237,22.05,Beverage
5238,MenuItem5238,7.52,Beverage
5239,MenuItem5239,42.71,Main Course
5240,MenuItem5240,21.95,Beverage
5241,MenuItem5241,18.85,Appetizer
5242,MenuItem5242,13.92,Appetizer
5243,MenuItem5243,49.11,Dessert
5244,MenuItem5244,48.26,Main Course
5245,MenuItem5245,19.15,Beverage
5246,MenuItem5246,49.66,Dessert
5247,MenuItem5247,18.67,Main Course
5248,MenuItem5248,30.11,Main Course
5249,MenuItem5249,49.15,Main Course
5250,MenuItem5250,46.29,Appetizer
5251,MenuItem5251,35.52,Beverage
5252,MenuItem5252,11.65,Beverage
5253,MenuItem5253,33.82,Dessert
5254,MenuItem5254,31.39,Main Course
5255,MenuItem5255,28.89,Appetizer
5256,MenuItem5256,43.23,Dessert
5257,MenuItem5257,13.8,Beverage
5258,MenuItem5258,25.17,Main Course
5259,MenuItem5259,44.55,Appetizer
5260,MenuItem5260,11.63,Beverage
5261,MenuItem5261,18.64,Dessert
5262,MenuItem5262,6.8,Beverage
5263,MenuItem5263,38.99,Main Course
5264,MenuItem5264,31.78,Main Course
5265,MenuItem5265,44.54,Beverage
5266,MenuItem5266,49.83,Appetizer
5267,MenuItem5267,33.41,Beverage
5268,MenuItem5268,26.36,Dessert
5269,MenuItem5269,15.33,Dessert
5270,MenuItem5270,12.33,Dessert
5271,MenuItem5271,46.13,Main Course
5272,MenuItem5272,19.17,Appetizer
5273,MenuItem5273,42.52,Appetizer
5274,MenuItem5274,5.66,Main Course
5275,MenuItem5275,47.46,Main Course
5276,MenuItem5276,39.18,Beverage
5277,MenuItem5277,26.52,Main Course
5278,MenuItem5278,39.04,Beverage
5279,MenuItem5279,16.77,Main Course
5280,MenuItem5280,21.49,Dessert
5281,MenuItem5281,21.57,Appetizer
5282,MenuItem5282,24.6,Beverage
5283,MenuItem5283,28.87,Main Course
5284,MenuItem5284,30.54,Appetizer
5285,MenuItem5285,17.82,Dessert
5286,MenuItem5286,16.65,Main Course
5287,MenuItem5287,43.57,Main Course
5288,MenuItem5288,29.82,Appetizer
5289,MenuItem5289,26.96,Beverage
5290,MenuItem5290,27.24,Beverage
5291,MenuItem5291,49.42,Beverage
5292,MenuItem5292,13.87,Dessert
5293,MenuItem5293,22.17,Appetizer
5294,MenuItem5294,37.4,Beverage
5295,MenuItem5295,13.59,Appetizer
5296,MenuItem5296,14.94,Appetizer
5297,MenuItem5297,34.36,Beverage
5298,MenuItem5298,41.98,Dessert
5299,MenuItem5299,43.65,Beverage
5300,MenuItem5300,48.1,Beverage
5301,MenuItem5301,33.41,Dessert
5302,MenuItem5302,30.17,Appetizer
5303,MenuItem5303,39.36,Appetizer
5304,MenuItem5304,7.94,Dessert
5305,MenuItem5305,17.09,Main Course
5306,MenuItem5306,36.52,Main Course
5307,MenuItem5307,12.41,Main Course
5308,MenuItem5308,5.47,Dessert
5309,MenuItem5309,21.96,Appetizer
5310,MenuItem5310,49.06,Dessert
5311,MenuItem5311,7.07,Beverage
5312,MenuItem5312,22.53,Appetizer
5313,MenuItem5313,47.65,Main Course
5314,MenuItem5314,18.14,Dessert
5315,MenuItem5315,49.9,Dessert
5316,MenuItem5316,42.79,Dessert
5317,MenuItem5317,21.07,Beverage
5318,MenuItem5318,23.45,Beverage
5319,MenuItem5319,14.09,Dessert
5320,MenuItem5320,29.72,Beverage
5321,MenuItem5321,27.05,Dessert
5322,MenuItem5322,9.04,Beverage
5323,MenuItem5323,21.54,Beverage
5324,MenuItem5324,19.68,Dessert
5325,MenuItem5325,30.26,Beverage
5326,MenuItem5326,23.39,Main Course
5327,MenuItem5327,9.84,Main Course
5328,MenuItem5328,18.03,Beverage
5329,MenuItem5329,14.3,Dessert
5330,MenuItem5330,5.19,Beverage
5331,MenuItem5331,17.93,Main Course
5332,MenuItem5332,26.7,Appetizer
5333,MenuItem5333,19.56,Beverage
5334,MenuItem5334,11.95,Beverage
5335,MenuItem5335,48.1,Beverage
5336,MenuItem5336,22.71,Appetizer
5337,MenuItem5337,32.17,Main Course
5338,MenuItem5338,44.08,Appetizer
5339,MenuItem5339,24.59,Appetizer
5340,MenuItem5340,44.83,Appetizer
5341,MenuItem5341,33.2,Appetizer
5342,MenuItem5342,35.94,Dessert
5343,MenuItem5343,24.58,Dessert
5344,MenuItem5344,25.0,Main Course
5345,MenuItem5345,11.09,Appetizer
5346,MenuItem5346,31.24,Dessert
5347,MenuItem5347,17.93,Beverage
5348,MenuItem5348,44.34,Main Course
5349,MenuItem5349,28.61,Main Course
5350,MenuItem5350,10.17,Main Course
5351,MenuItem5351,17.23,Dessert
5352,MenuItem5352,30.52,Beverage
5353,MenuItem5353,7.68,Main Course
5354,MenuItem5354,18.25,Main Course
5355,MenuItem5355,39.81,Dessert
5356,MenuItem5356,11.83,Appetizer
5357,MenuItem5357,40.26,Dessert
5358,MenuItem5358,23.53,Main Course
5359,MenuItem5359,17.76,Beverage
5360,MenuItem5360,16.47,Dessert
5361,MenuItem5361,20.7,Beverage
5362,MenuItem5362,13.14,Appetizer
5363,MenuItem5363,48.62,Main Course
5364,MenuItem5364,5.28,Appetizer
5365,MenuItem5365,48.42,Main Course
5366,MenuItem5366,9.49,Dessert
5367,MenuItem5367,20.68,Dessert
5368,MenuItem5368,36.35,Main Course
5369,MenuItem5369,23.15,Dessert
5370,MenuItem5370,41.24,Appetizer
5371,MenuItem5371,45.92,Dessert
5372,MenuItem5372,10.22,Main Course
5373,MenuItem5373,17.02,Main Course
5374,MenuItem5374,10.57,Beverage
5375,MenuItem5375,37.85,Main Course
5376,MenuItem5376,20.07,Main Course
5377,MenuItem5377,10.91,Appetizer
5378,MenuItem5378,37.33,Dessert
5379,MenuItem5379,46.25,Dessert
5380,MenuItem5380,35.84,Main Course
5381,MenuItem5381,26.12,Beverage
5382,MenuItem5382,11.32,Main Course
5383,MenuItem5383,48.0,Beverage
5384,MenuItem5384,22.12,Beverage
5385,MenuItem5385,29.81,Appetizer
5386,MenuItem5386,27.19,Appetizer
5387,MenuItem5387,37.54,Main Course
5388,MenuItem5388,34.46,Main Course
5389,MenuItem5389,27.37,Main Course
5390,MenuItem5390,42.36,Dessert
5391,MenuItem5391,21.76,Main Course
5392,MenuItem5392,46.95,Beverage
5393,MenuItem5393,41.22,Beverage
5394,MenuItem5394,31.59,Dessert
5395,MenuItem5395,49.72,Dessert
5396,MenuItem5396,40.1,Appetizer
5397,MenuItem5397,29.89,Beverage
5398,MenuItem5398,6.65,Dessert
5399,MenuItem5399,19.18,Appetizer
5400,MenuItem5400,46.92,Appetizer
5401,MenuItem5401,8.98,Beverage
5402,MenuItem5402,15.69,Main Course
5403,MenuItem5403,20.02,Dessert
5404,MenuItem5404,41.38,Beverage
5405,MenuItem5405,9.31,Beverage
5406,MenuItem5406,21.09,Dessert
5407,MenuItem5407,7.79,Dessert
5408,MenuItem5408,25.41,Appetizer
5409,MenuItem5409,8.51,Dessert
5410,MenuItem5410,49.36,Main Course
5411,MenuItem5411,19.96,Main Course
5412,MenuItem5412,46.59,Beverage
5413,MenuItem5413,38.55,Dessert
5414,MenuItem5414,49.86,Dessert
5415,MenuItem5415,12.05,Appetizer
5416,MenuItem5416,23.13,Appetizer
5417,MenuItem5417,14.48,Appetizer
5418,MenuItem5418,22.31,Beverage
5419,MenuItem5419,16.44,Beverage
5420,MenuItem5420,23.89,Beverage
5421,MenuItem5421,23.93,Dessert
5422,MenuItem5422,9.32,Beverage
5423,MenuItem5423,24.63,Appetizer
5424,MenuItem5424,20.95,Beverage
5425,MenuItem5425,44.1,Beverage
5426,MenuItem5426,43.74,Dessert
5427,MenuItem5427,13.72,Appetizer
5428,MenuItem5428,14.35,Appetizer
5429,MenuItem5429,32.02,Beverage
5430,MenuItem5430,32.22,Appetizer
5431,MenuItem5431,37.95,Beverage
5432,MenuItem5432,32.77,Main Course
5433,MenuItem5433,46.3,Dessert
5434,MenuItem5434,37.55,Main Course
5435,MenuItem5435,22.18,Dessert
5436,MenuItem5436,48.66,Beverage
5437,MenuItem5437,9.66,Dessert
5438,MenuItem5438,33.03,Dessert
5439,MenuItem5439,22.61,Appetizer
5440,MenuItem5440,36.9,Appetizer
5441,MenuItem5441,42.8,Beverage
5442,MenuItem5442,29.95,Appetizer
5443,MenuItem5443,8.89,Dessert
5444,MenuItem5444,42.9,Dessert
5445,MenuItem5445,46.39,Appetizer
5446,MenuItem5446,36.85,Beverage
5447,MenuItem5447,11.32,Dessert
5448,MenuItem5448,11.94,Appetizer
5449,MenuItem5449,30.46,Beverage
5450,MenuItem5450,38.03,Dessert
5451,MenuItem5451,35.87,Main Course
5452,MenuItem5452,23.79,Beverage
5453,MenuItem5453,40.65,Beverage
5454,MenuItem5454,32.16,Dessert
5455,MenuItem5455,47.77,Beverage
5456,MenuItem5456,21.05,Beverage
5457,MenuItem5457,10.77,Main Course
5458,MenuItem5458,48.24,Dessert
5459,MenuItem5459,36.74,Dessert
5460,MenuItem5460,6.67,Beverage
5461,MenuItem5461,38.38,Main Course
5462,MenuItem5462,28.13,Dessert
5463,MenuItem5463,46.68,Dessert
5464,MenuItem5464,7.35,Appetizer
5465,MenuItem5465,32.08,Dessert
5466,MenuItem5466,44.85,Appetizer
5467,MenuItem5467,25.01,Appetizer
5468,MenuItem5468,29.51,Main Course
5469,MenuItem5469,32.66,Main Course
5470,MenuItem5470,31.57,Beverage
5471,MenuItem5471,23.29,Beverage
5472,MenuItem5472,25.13,Dessert
5473,MenuItem5473,36.35,Beverage
5474,MenuItem5474,42.42,Beverage
5475,MenuItem5475,37.04,Beverage
5476,MenuItem5476,43.51,Dessert
5477,MenuItem5477,10.91,Beverage
5478,MenuItem5478,28.41,Main Course
5479,MenuItem5479,35.15,Appetizer
5480,MenuItem5480,20.2,Main Course
5481,MenuItem5481,42.67,Appetizer
5482,MenuItem5482,44.94,Appetizer
5483,MenuItem5483,30.16,Appetizer
5484,MenuItem5484,36.36,Beverage
5485,MenuItem5485,49.43,Dessert
5486,MenuItem5486,41.79,Main Course
5487,MenuItem5487,42.76,Appetizer
5488,MenuItem5488,40.1,Beverage
5489,MenuItem5489,19.21,Main Course
5490,MenuItem5490,30.74,Dessert
5491,MenuItem5491,40.75,Appetizer
5492,MenuItem5492,20.02,Beverage
5493,MenuItem5493,49.27,Appetizer
5494,MenuItem5494,28.66,Main Course
5495,MenuItem5495,5.7,Dessert
5496,MenuItem5496,26.22,Beverage
5497,MenuItem5497,40.21,Dessert
5498,MenuItem5498,10.55,Beverage
5499,MenuItem5499,24.72,Beverage
5500,MenuItem5500,31.71,Main Course
5501,MenuItem5501,47.01,Dessert
5502,MenuItem5502,49.76,Appetizer
5503,MenuItem5503,13.69,Beverage
5504,MenuItem5504,41.56,Beverage
5505,MenuItem5505,13.99,Appetizer
5506,MenuItem5506,29.92,Dessert
5507,MenuItem5507,5.08,Beverage
5508,MenuItem5508,18.6,Beverage
5509,MenuItem5509,40.75,Appetizer
5510,MenuItem5510,39.25,Beverage
5511,MenuItem5511,9.0,Appetizer
5512,MenuItem5512,27.62,Appetizer
5513,MenuItem5513,44.49,Dessert
5514,MenuItem5514,33.64,Beverage
5515,MenuItem5515,31.28,Dessert
5516,MenuItem5516,22.29,Beverage
5517,MenuItem5517,7.73,Main Course
5518,MenuItem5518,16.71,Dessert
5519,MenuItem5519,34.21,Appetizer
5520,MenuItem5520,28.43,Main Course
5521,MenuItem5521,16.13,Beverage
5522,MenuItem5522,28.25,Appetizer
5523,MenuItem5523,13.26,Dessert
5524,MenuItem5524,28.18,Beverage
5525,MenuItem5525,22.94,Dessert
5526,MenuItem5526,47.85,Main Course
5527,MenuItem5527,25.43,Dessert
5528,MenuItem5528,20.64,Main Course
5529,MenuItem5529,24.3,Appetizer
5530,MenuItem5530,31.21,Appetizer
5531,MenuItem5531,19.62,Beverage
5532,MenuItem5532,26.1,Dessert
5533,MenuItem5533,35.8,Appetizer
5534,MenuItem5534,33.71,Dessert
5535,MenuItem5535,36.3,Beverage
5536,MenuItem5536,31.25,Dessert
5537,MenuItem5537,18.83,Appetizer
5538,MenuItem5538,24.18,Dessert
5539,MenuItem5539,27.76,Main Course
5540,MenuItem5540,45.43,Beverage
5541,MenuItem5541,33.52,Appetizer
5542,MenuItem5542,8.26,Beverage
5543,MenuItem5543,47.93,Beverage
5544,MenuItem5544,48.13,Beverage
5545,MenuItem5545,23.71,Main Course
5546,MenuItem5546,15.38,Appetizer
5547,MenuItem5547,29.94,Dessert
5548,MenuItem5548,15.37,Beverage
5549,MenuItem5549,26.79,Main Course
5550,MenuItem5550,18.54,Appetizer
5551,MenuItem5551,24.49,Main Course
5552,MenuItem5552,29.09,Main Course
5553,MenuItem5553,13.89,Beverage
5554,MenuItem5554,35.52,Main Course
5555,MenuItem5555,42.02,Main Course
5556,MenuItem5556,44.27,Main Course
5557,MenuItem5557,8.52,Appetizer
5558,MenuItem5558,22.88,Main Course
5559,MenuItem5559,22.33,Dessert
5560,MenuItem5560,35.5,Main Course
5561,MenuItem5561,24.19,Dessert
5562,MenuItem5562,9.77,Main Course
5563,MenuItem5563,37.43,Main Course
5564,MenuItem5564,28.32,Main Course
5565,MenuItem5565,44.95,Appetizer
5566,MenuItem5566,18.86,Beverage
5567,MenuItem5567,9.25,Dessert
5568,MenuItem5568,46.31,Dessert
5569,MenuItem5569,19.18,Dessert
5570,MenuItem5570,19.77,Main Course
5571,MenuItem5571,37.12,Main Course
5572,MenuItem5572,28.31,Appetizer
5573,MenuItem5573,31.65,Beverage
5574,MenuItem5574,5.24,Beverage
5575,MenuItem5575,30.17,Dessert
5576,MenuItem5576,27.73,Main Course
5577,MenuItem5577,36.57,Beverage
5578,MenuItem5578,40.74,Main Course
5579,MenuItem5579,9.6,Beverage
5580,MenuItem5580,32.41,Dessert
5581,MenuItem5581,31.44,Appetizer
5582,MenuItem5582,8.74,Beverage
5583,MenuItem5583,30.51,Main Course
5584,MenuItem5584,7.55,Appetizer
5585,MenuItem5585,24.34,Main Course
5586,MenuItem5586,33.99,Appetizer
5587,MenuItem5587,43.29,Beverage
5588,MenuItem5588,26.3,Main Course
5589,MenuItem5589,49.07,Beverage
5590,MenuItem5590,44.56,Appetizer
5591,MenuItem5591,20.22,Dessert
5592,MenuItem5592,34.06,Appetizer
5593,MenuItem5593,35.56,Main Course
5594,MenuItem5594,30.65,Appetizer
5595,MenuItem5595,15.09,Appetizer
5596,MenuItem5596,16.95,Dessert
5597,MenuItem5597,26.58,Beverage
5598,MenuItem5598,21.93,Beverage
5599,MenuItem5599,29.87,Dessert
5600,MenuItem5600,27.21,Dessert
5601,MenuItem5601,21.2,Main Course
5602,MenuItem5602,40.89,Main Course
5603,MenuItem5603,48.16,Dessert
5604,MenuItem5604,11.98,Main Course
5605,MenuItem5605,15.45,Beverage
5606,MenuItem5606,9.81,Appetizer
5607,MenuItem5607,37.96,Appetizer
5608,MenuItem5608,36.86,Beverage
5609,MenuItem5609,28.68,Appetizer
5610,MenuItem5610,40.39,Appetizer
5611,MenuItem5611,42.59,Appetizer
5612,MenuItem5612,30.12,Appetizer
5613,MenuItem5613,26.54,Dessert
5614,MenuItem5614,11.66,Dessert
5615,MenuItem5615,8.21,Beverage
5616,MenuItem5616,31.69,Beverage
5617,MenuItem5617,36.95,Beverage
5618,MenuItem5618,46.93,Appetizer
5619,MenuItem5619,47.2,Dessert
5620,MenuItem5620,11.68,Appetizer
5621,MenuItem5621,37.34,Main Course
5622,MenuItem5622,38.15,Main Course
5623,MenuItem5623,21.16,Main Course
5624,MenuItem5624,36.18,Main Course
5625,MenuItem5625,42.85,Beverage
5626,MenuItem5626,29.84,Appetizer
5627,MenuItem5627,10.23,Dessert
5628,MenuItem5628,14.79,Beverage
5629,MenuItem5629,19.76,Dessert
5630,MenuItem5630,40.17,Beverage
5631,MenuItem5631,19.8,Appetizer
5632,MenuItem5632,37.21,Main Course
5633,MenuItem5633,44.16,Appetizer
5634,MenuItem5634,25.67,Dessert
5635,MenuItem5635,16.73,Main Course
5636,MenuItem5636,39.18,Dessert
5637,MenuItem5637,36.14,Dessert
5638,MenuItem5638,31.44,Appetizer
5639,MenuItem5639,7.2,Dessert
5640,MenuItem5640,28.83,Dessert
5641,MenuItem5641,12.31,Appetizer
5642,MenuItem5642,48.95,Main Course
5643,MenuItem5643,17.6,Beverage
5644,MenuItem5644,31.68,Appetizer
5645,MenuItem5645,11.72,Appetizer
5646,MenuItem5646,14.66,Main Course
5647,MenuItem5647,17.31,Appetizer
5648,MenuItem5648,44.78,Main Course
5649,MenuItem5649,36.95,Dessert
5650,MenuItem5650,49.36,Beverage
5651,MenuItem5651,17.9,Main Course
5652,MenuItem5652,37.06,Main Course
5653,MenuItem5653,13.02,Beverage
5654,MenuItem5654,29.82,Main Course
5655,MenuItem5655,39.53,Appetizer
5656,MenuItem5656,35.07,Dessert
5657,MenuItem5657,13.38,Beverage
5658,MenuItem5658,6.42,Main Course
5659,MenuItem5659,22.92,Dessert
5660,MenuItem5660,17.14,Appetizer
5661,MenuItem5661,47.42,Appetizer
5662,MenuItem5662,41.79,Appetizer
5663,MenuItem5663,46.87,Main Course
5664,MenuItem5664,13.5,Beverage
5665,MenuItem5665,47.49,Appetizer
5666,MenuItem5666,32.7,Main Course
5667,MenuItem5667,12.69,Appetizer
5668,MenuItem5668,34.39,Main Course
5669,MenuItem5669,9.42,Main Course
5670,MenuItem5670,31.33,Main Course
5671,MenuItem5671,10.32,Beverage
5672,MenuItem5672,42.77,Appetizer
5673,MenuItem5673,22.6,Main Course
5674,MenuItem5674,19.66,Appetizer
5675,MenuItem5675,9.88,Dessert
5676,MenuItem5676,14.24,Appetizer
5677,MenuItem5677,36.0,Main Course
5678,MenuItem5678,32.72,Beverage
5679,MenuItem5679,14.59,Dessert
5680,MenuItem5680,8.6,Main Course
5681,MenuItem5681,29.55,Appetizer
5682,MenuItem5682,19.46,Beverage
5683,MenuItem5683,49.41,Dessert
5684,MenuItem5684,33.33,Beverage
5685,MenuItem5685,28.08,Main Course
5686,MenuItem5686,36.93,Main Course
5687,MenuItem5687,47.04,Appetizer
5688,MenuItem5688,13.66,Beverage
5689,MenuItem5689,28.12,Beverage
5690,MenuItem5690,34.8,Main Course
5691,MenuItem5691,19.79,Dessert
5692,MenuItem5692,31.75,Main Course
5693,MenuItem5693,20.31,Dessert
5694,MenuItem5694,41.98,Appetizer
5695,MenuItem5695,13.33,Main Course
5696,MenuItem5696,33.85,Beverage
5697,MenuItem5697,28.68,Dessert
5698,MenuItem5698,24.02,Main Course
5699,MenuItem5699,18.92,Appetizer
5700,MenuItem5700,8.74,Appetizer
5701,MenuItem5701,31.32,Main Course
5702,MenuItem5702,40.34,Main Course
5703,MenuItem5703,31.58,Beverage
5704,MenuItem5704,15.15,Beverage
5705,MenuItem5705,45.36,Beverage
5706,MenuItem5706,10.92,Beverage
5707,MenuItem5707,40.41,Dessert
5708,MenuItem5708,17.09,Dessert
5709,MenuItem5709,39.0,Appetizer
5710,MenuItem5710,40.8,Appetizer
5711,MenuItem5711,9.59,Main Course
5712,MenuItem5712,23.91,Appetizer
5713,MenuItem5713,5.32,Appetizer
5714,MenuItem5714,33.05,Beverage
5715,MenuItem5715,5.7,Appetizer
5716,MenuItem5716,38.11,Main Course
5717,MenuItem5717,44.67,Appetizer
5718,MenuItem5718,27.37,Beverage
5719,MenuItem5719,25.97,Appetizer
5720,MenuItem5720,31.18,Appetizer
5721,MenuItem5721,35.65,Appetizer
5722,MenuItem5722,47.0,Appetizer
5723,MenuItem5723,49.65,Main Course
5724,MenuItem5724,15.26,Main Course
5725,MenuItem5725,8.06,Beverage
5726,MenuItem5726,29.07,Main Course
5727,MenuItem5727,19.76,Beverage
5728,MenuItem5728,18.23,Main Course
5729,MenuItem5729,10.65,Appetizer
5730,MenuItem5730,41.69,Appetizer
5731,MenuItem5731,38.39,Main Course
5732,MenuItem5732,39.39,Dessert
5733,MenuItem5733,15.49,Appetizer
5734,MenuItem5734,35.2,Beverage
5735,MenuItem5735,5.84,Beverage
5736,MenuItem5736,12.29,Beverage
5737,MenuItem5737,19.62,Beverage
5738,MenuItem5738,15.36,Appetizer
5739,MenuItem5739,19.79,Appetizer
5740,MenuItem5740,20.92,Main Course
5741,MenuItem5741,11.04,Dessert
5742,MenuItem5742,9.77,Dessert
5743,MenuItem5743,32.08,Main Course
5744,MenuItem5744,7.79,Main Course
5745,MenuItem5745,8.37,Dessert
5746,MenuItem5746,46.75,Beverage
5747,MenuItem5747,22.17,Beverage
5748,MenuItem5748,37.51,Beverage
5749,MenuItem5749,11.69,Beverage
5750,MenuItem5750,35.95,Dessert
5751,MenuItem5751,12.9,Dessert
5752,MenuItem5752,24.48,Main Course
5753,MenuItem5753,7.05,Appetizer
5754,MenuItem5754,28.3,Main Course
5755,MenuItem5755,28.54,Beverage
5756,MenuItem5756,22.65,Beverage
5757,MenuItem5757,22.3,Dessert
5758,MenuItem5758,7.87,Main Course
5759,MenuItem5759,38.89,Appetizer
5760,MenuItem5760,47.74,Main Course
5761,MenuItem5761,5.66,Appetizer
5762,MenuItem5762,21.12,Appetizer
5763,MenuItem5763,35.56,Appetizer
5764,MenuItem5764,32.55,Appetizer
5765,MenuItem5765,15.41,Beverage
5766,MenuItem5766,5.7,Main Course
5767,MenuItem5767,39.36,Main Course
5768,MenuItem5768,12.43,Main Course
5769,MenuItem5769,14.32,Appetizer
5770,MenuItem5770,40.29,Main Course
5771,MenuItem5771,31.09,Dessert
5772,MenuItem5772,32.81,Beverage
5773,MenuItem5773,18.82,Dessert
5774,MenuItem5774,46.59,Beverage
5775,MenuItem5775,35.28,Appetizer
5776,MenuItem5776,26.91,Appetizer
5777,MenuItem5777,42.16,Beverage
5778,MenuItem5778,43.73,Main Course
5779,MenuItem5779,41.89,Appetizer
5780,MenuItem5780,18.63,Appetizer
5781,MenuItem5781,18.05,Dessert
5782,MenuItem5782,26.39,Beverage
5783,MenuItem5783,27.58,Main Course
5784,MenuItem5784,43.87,Dessert
5785,MenuItem5785,38.57,Dessert
5786,MenuItem5786,45.34,Appetizer
5787,MenuItem5787,19.68,Main Course
5788,MenuItem5788,48.87,Main Course
5789,MenuItem5789,20.71,Dessert
5790,MenuItem5790,8.82,Main Course
5791,MenuItem5791,8.69,Appetizer
5792,MenuItem5792,38.88,Appetizer
5793,MenuItem5793,22.16,Beverage
5794,MenuItem5794,17.98,Main Course
5795,MenuItem5795,26.14,Appetizer
5796,MenuItem5796,28.0,Beverage
5797,MenuItem5797,15.77,Main Course
5798,MenuItem5798,26.06,Main Course
5799,MenuItem5799,38.35,Dessert
5800,MenuItem5800,21.17,Beverage
5801,MenuItem5801,42.05,Dessert
5802,MenuItem5802,22.56,Beverage
5803,MenuItem5803,49.23,Dessert
5804,MenuItem5804,42.79,Dessert
5805,MenuItem5805,40.97,Main Course
5806,MenuItem5806,9.31,Main Course
5807,MenuItem5807,16.13,Main Course
5808,MenuItem5808,25.6,Appetizer
5809,MenuItem5809,27.36,Appetizer
5810,MenuItem5810,5.17,Beverage
5811,MenuItem5811,45.61,Main Course
5812,MenuItem5812,31.72,Appetizer
5813,MenuItem5813,26.84,Dessert
5814,MenuItem5814,8.6,Main Course
5815,MenuItem5815,11.5,Main Course
5816,MenuItem5816,13.84,Beverage
5817,MenuItem5817,28.65,Dessert
5818,MenuItem5818,40.28,Appetizer
5819,MenuItem5819,43.73,Main Course
5820,MenuItem5820,6.92,Beverage
5821,MenuItem5821,33.07,Beverage
5822,MenuItem5822,36.49,Main Course
5823,MenuItem5823,18.78,Main Course
5824,MenuItem5824,27.76,Beverage
5825,MenuItem5825,39.72,Main Course
5826,MenuItem5826,17.46,Main Course
5827,MenuItem5827,19.68,Appetizer
5828,MenuItem5828,44.82,Appetizer
5829,MenuItem5829,14.4,Beverage
5830,MenuItem5830,42.92,Main Course
5831,MenuItem5831,9.58,Appetizer
5832,MenuItem5832,5.17,Dessert
5833,MenuItem5833,28.21,Appetizer
5834,MenuItem5834,10.06,Main Course
5835,MenuItem5835,21.63,Main Course
5836,MenuItem5836,24.99,Dessert
5837,MenuItem5837,8.93,Dessert
5838,MenuItem5838,5.13,Beverage
5839,MenuItem5839,38.76,Beverage
5840,MenuItem5840,13.59,Dessert
5841,MenuItem5841,39.79,Main Course
5842,MenuItem5842,31.74,Appetizer
5843,MenuItem5843,42.12,Beverage
5844,MenuItem5844,10.65,Beverage
5845,MenuItem5845,6.72,Main Course
5846,MenuItem5846,28.84,Beverage
5847,MenuItem5847,13.03,Appetizer
5848,MenuItem5848,38.47,Appetizer
5849,MenuItem5849,39.48,Dessert
5850,MenuItem5850,18.8,Beverage
5851,MenuItem5851,41.25,Dessert
5852,MenuItem5852,30.94,Appetizer
5853,MenuItem5853,36.28,Appetizer
5854,MenuItem5854,32.27,Dessert
5855,MenuItem5855,21.08,Main Course
5856,MenuItem5856,49.28,Appetizer
5857,MenuItem5857,10.21,Beverage
5858,MenuItem5858,40.99,Beverage
5859,MenuItem5859,18.57,Beverage
5860,MenuItem5860,46.86,Main Course
5861,MenuItem5861,19.05,Dessert
5862,MenuItem5862,6.35,Main Course
5863,MenuItem5863,43.04,Appetizer
5864,MenuItem5864,5.33,Main Course
5865,MenuItem5865,16.1,Dessert
5866,MenuItem5866,37.62,Appetizer
5867,MenuItem5867,46.66,Appetizer
5868,MenuItem5868,21.03,Dessert
5869,MenuItem5869,15.52,Dessert
5870,MenuItem5870,35.31,Beverage
5871,MenuItem5871,34.35,Appetizer
5872,MenuItem5872,15.95,Main Course
5873,MenuItem5873,5.91,Appetizer
5874,MenuItem5874,37.33,Beverage
5875,MenuItem5875,49.33,Main Course
5876,MenuItem5876,47.49,Appetizer
5877,MenuItem5877,23.37,Dessert
5878,MenuItem5878,11.84,Appetizer
5879,MenuItem5879,15.45,Dessert
