OrderDetailID,OrderID,MenuItemID,Quantity,Price
5237,2551,1174,4,46.02
5238,5942,491,4,15.52
5239,7829,9254,4,28.49
5240,7526,3609,2,44.81
5241,1624,8185,3,32.78
5242,2054,3055,1,11.57
5243,197,1912,3,44.0
5244,4341,2883,5,26.85
5245,1685,2111,4,43.89
5246,1585,7018,4,7.07
5247,3144,1937,2,33.87
5248,1429,567,3,28.88
5249,8175,5271,2,33.15
5250,400,5890,2,42.59
5251,8406,3134,2,8.35
5252,2781,4919,2,33.25
5253,9480,3511,1,24.52
5254,7635,9202,4,48.51
5255,7081,5641,5,7.88
5256,9661,6639,5,16.9
5257,5948,4365,2,28.42
5258,8523,8590,5,40.39
5259,81,3443,1,26.67
5260,702,9354,1,36.18
5261,5690,1073,2,49.72
5262,1613,5685,2,32.27
5263,7850,1492,2,17.34
5264,7085,7814,5,18.1
5265,3444,8664,5,48.44
5266,7565,3494,5,32.14
5267,4210,969,2,14.64
5268,4632,7560,1,44.38
5269,2341,4856,2,9.73
5270,5222,9497,5,33.33
5271,1517,9378,3,10.38
5272,1927,5398,1,36.5
5273,9129,5927,3,25.52
5274,7929,6701,4,11.55
5275,4107,6730,4,26.66
5276,3350,1924,3,39.29
5277,1848,3009,3,11.67
5278,394,3451,1,15.75
5279,3882,8693,1,24.03
5280,1386,1040,4,7.35
5281,3955,478,1,7.14
5282,7299,7287,1,43.24
5283,5141,7711,1,31.99
5284,2469,11,4,29.39
5285,9434,844,5,20.62
5286,106,1786,2,10.67
5287,2410,8610,4,9.07
5288,8242,2353,5,16.4
5289,2943,6100,2,7.11
5290,392,6230,1,18.0
5291,193,5877,5,44.11
5292,7587,1835,3,14.0
5293,8819,5001,2,18.35
5294,8189,4463,3,25.5
5295,8884,6893,2,26.71
5296,4837,3665,1,26.56
5297,5405,9697,2,46.77
5298,8806,1146,2,27.79
5299,483,3048,3,26.49
5300,3403,386,2,38.84
5301,1610,9100,2,36.96
5302,2223,719,1,33.55
5303,5852,8136,2,25.58
5304,4867,4642,1,44.85
5305,9570,6068,3,21.03
5306,3872,5830,3,14.43
5307,1705,7207,1,9.85
5308,9951,7313,3,48.07
5309,2580,1300,1,13.58
5310,3782,3568,2,10.76
5311,7868,8576,2,28.05
5312,8391,8276,1,31.57
5313,89,128,2,18.53
5314,208,735,1,44.95
5315,8998,8894,1,8.02
5316,9166,3584,1,30.08
5317,5406,2781,1,37.13
5318,1339,3073,4,19.51
5319,8044,6255,3,43.79
5320,409,1918,1,20.86
5321,1547,6142,2,43.29
5322,2297,7325,1,49.33
5323,1913,3257,4,5.5
5324,1186,7606,5,7.61
5325,5153,3413,5,24.75
5326,7724,1019,1,38.35
5327,732,3698,2,18.51
5328,3230,6440,5,10.63
5329,82,4700,1,34.87
5330,9394,6085,3,38.26
5331,8561,4197,5,11.29
5332,7402,4377,5,17.46
5333,2553,3727,5,22.17
5334,4399,9914,3,22.56
5335,7374,4871,5,22.23
5336,9207,2677,4,26.93
5337,548,4938,4,6.24
5338,8112,6384,2,12.25
5339,9890,4959,4,14.14
5340,8223,2363,1,20.61
5341,5646,4885,3,49.84
5342,4423,7835,3,43.57
5343,6569,6034,4,11.48
5344,1436,5218,1,39.42
5345,8888,5862,5,49.48
5346,7719,696,2,18.57
5347,7098,9475,1,45.28
5348,9260,728,3,22.88
5349,1340,2046,1,23.74
5350,8851,6850,3,23.54
5351,8192,9098,2,30.65
5352,2479,908,2,12.47
5353,6415,1184,5,18.9
5354,1627,5920,1,6.91
5355,9860,3547,3,12.63
5356,2266,4953,2,15.36
5357,6881,9526,5,25.22
5358,3060,5312,4,5.56
5359,4944,5228,3,49.62
5360,8260,142,4,22.62
5361,2636,3823,4,16.87
5362,7901,6952,2,38.73
5363,890,5384,1,20.3
5364,7766,771,1,13.97
5365,9998,5523,4,16.02
5366,6506,305,3,13.38
5367,1825,7781,2,46.19
5368,1702,5560,5,40.21
5369,6532,6829,4,44.67
5370,1972,7720,4,7.31
5371,3826,6205,2,33.51
5372,2705,6182,5,27.42
5373,2799,4974,3,25.61
5374,2939,3780,2,24.62
5375,3760,3653,4,24.46
5376,6514,9542,1,22.96
5377,1688,9690,1,11.78
5378,2144,6381,1,23.53
5379,4093,6475,2,38.85
5380,6442,1316,2,16.98
5381,3737,8345,2,43.12
5382,5559,5914,4,34.27
5383,1468,4491,5,41.57
5384,7110,5572,3,46.32
5385,7973,9652,2,18.54
5386,6065,1106,4,34.15
5387,1663,1465,4,15.71
5388,9119,1099,1,33.79
5389,281,7507,1,34.81
5390,8419,1259,1,12.04
5391,7211,2874,3,6.4
5392,6473,5567,2,37.79
5393,3230,4119,5,11.19
5394,6867,5408,4,10.58
5395,9387,2790,5,43.17
5396,4764,2517,1,12.56
5397,2338,5184,3,45.39
5398,1268,4869,3,42.01
5399,8818,4806,1,33.69
5400,5330,7951,2,40.75
5401,8485,3411,3,20.38
5402,3345,3454,3,11.92
5403,1949,9445,5,36.0
5404,3977,8481,2,42.02
5405,4602,3737,2,9.46
5406,5455,7895,4,14.34
5407,5098,4464,5,13.57
5408,6314,4031,3,15.9
5409,9333,1109,1,34.69
5410,1800,8957,3,36.55
5411,369,3502,5,39.81
5412,9791,3798,2,18.78
5413,7424,4106,1,47.19
5414,9909,2827,3,7.37
5415,5234,6441,5,30.23
5416,7475,8661,4,15.58
5417,8593,524,4,45.3
5418,1989,40,4,8.36
5419,6380,3610,4,45.33
5420,7982,4399,5,34.66
5421,2359,323,5,23.07
5422,8432,9770,1,45.2
5423,2567,7713,5,44.45
5424,8259,9539,4,43.1
5425,7620,8939,2,48.02
5426,7260,8333,3,14.45
5427,9495,7398,4,49.08
5428,777,13,1,21.41
5429,2270,7625,2,23.18
5430,2060,3857,3,40.51
5431,6157,4769,2,30.94
5432,8293,2509,4,11.95
5433,1874,6091,3,12.99
5434,3091,6616,1,10.59
5435,5505,3327,1,22.34
5436,8337,2714,3,25.96
5437,9072,227,3,31.08
5438,3507,7811,4,26.17
5439,3282,3836,4,38.1
5440,4238,4360,5,18.43
5441,7842,1822,3,12.13
5442,6153,3021,1,11.01
5443,5639,4250,2,48.8
5444,6871,1788,1,20.08
5445,4764,9451,1,39.77
5446,888,9747,5,43.47
5447,5114,6665,1,31.19
5448,5388,6644,5,33.69
5449,8622,4811,4,6.81
5450,2678,3406,4,22.55
5451,4992,4679,3,25.94
5452,7790,2252,2,8.76
5453,3242,8379,4,45.31
5454,9662,5643,1,19.78
5455,570,9345,4,30.17
5456,3320,2387,4,20.53
5457,6117,2518,1,40.38
5458,5165,7760,1,43.55
5459,3493,6312,4,47.88
5460,8879,9448,5,7.37
5461,2682,8048,1,19.72
5462,5165,8524,2,22.27
5463,6518,1351,3,36.31
5464,8214,1552,2,31.89
5465,9642,9793,5,11.41
5466,8095,6728,2,35.07
5467,8589,4270,3,6.73
5468,3905,6524,5,14.89
5469,1973,2929,2,49.35
5470,135,6203,2,22.11
5471,5098,6461,1,14.37
5472,8983,4001,5,42.7
5473,8998,6569,5,44.35
5474,6254,8142,1,7.12
5475,3167,9943,2,30.05
5476,9734,8953,4,13.92
5477,9286,7588,3,24.45
5478,6855,2834,4,42.48
5479,2299,4068,5,38.24
5480,4166,526,3,9.82
5481,6111,4220,4,14.38
5482,6232,6553,3,8.77
5483,5222,7166,1,15.71
5484,6567,6840,1,42.91
5485,4163,5638,2,38.39
5486,2739,9045,3,38.99
5487,843,5819,5,25.31
5488,8847,5362,1,33.1
5489,9356,1075,1,10.43
5490,6407,4646,2,33.6
5491,8264,6066,2,38.08
5492,2093,6572,4,26.38
5493,5007,269,1,49.32
5494,7173,6777,2,27.82
5495,5261,8961,5,12.83
5496,4395,7605,2,8.28
5497,2704,3304,3,43.93
5498,7,5672,2,31.18
5499,428,1999,4,36.03
5500,3253,9094,3,13.12
5501,5057,5373,3,22.7
5502,7076,1638,3,16.19
5503,3042,7993,5,24.51
5504,2993,6270,3,38.83
5505,5348,8464,3,13.92
5506,6534,9485,4,29.67
5507,1224,9853,3,6.64
5508,7938,4234,4,25.23
5509,215,2829,4,22.28
5510,3256,97,3,15.48
5511,3,8683,3,9.03
5512,9684,5519,5,49.64
5513,7112,4200,1,49.03
5514,5766,7868,4,29.9
5515,156,5761,4,38.6
5516,7517,4322,1,38.44
5517,4718,6273,3,36.54
5518,1861,1402,2,34.72
5519,7967,7555,2,17.38
5520,3968,5589,2,20.58
5521,2684,9684,3,29.27
5522,596,1241,4,9.1
5523,4817,9411,1,32.69
5524,9465,6178,1,12.18
5525,7458,9783,5,7.78
5526,9623,7646,2,12.83
5527,5146,1715,5,15.95
5528,7822,7052,3,14.5
5529,3548,2949,3,31.91
5530,9384,9517,3,30.16
5531,5531,899,4,20.62
5532,7573,1026,4,34.83
5533,8581,9541,4,49.66
5534,7481,5021,1,30.71
5535,8715,6480,5,30.58
5536,5989,1068,2,47.3
5537,7531,8906,5,15.1
5538,53,1005,2,12.03
5539,343,9346,5,12.04
5540,9105,4978,5,39.8
5541,7719,5372,1,30.58
5542,7432,2084,1,46.67
5543,6499,1641,2,26.27
5544,3925,9270,3,49.31
5545,898,8671,4,26.47
5546,1671,9785,1,32.92
5547,3502,8893,4,38.41
5548,1578,5870,2,42.42
5549,3780,5632,4,16.79
5550,5706,9316,4,43.78
5551,8560,3873,2,21.93
5552,4599,1023,2,38.16
5553,2007,8398,3,25.39
5554,9065,9859,2,5.93
5555,5445,1110,5,5.17
5556,2661,5168,2,43.78
5557,4725,732,5,30.58
5558,3568,2265,3,41.09
5559,8297,1500,5,21.23
5560,2006,7310,1,13.48
5561,3535,4898,3,43.39
5562,2075,1268,5,17.0
5563,6071,1703,1,46.55
5564,1649,5217,3,41.56
5565,3738,5223,1,33.81
5566,5257,3939,3,48.9
5567,2675,2174,1,14.53
5568,8214,1996,3,27.6
5569,3233,4730,5,43.04
5570,4095,3793,4,19.19
5571,9026,5604,1,28.52
5572,3681,6397,1,22.52
5573,6757,1325,1,30.7
5574,2067,7112,2,22.12
5575,8149,8915,1,15.79
5576,8367,6097,1,38.91
5577,4644,4568,3,38.59
5578,4769,1365,2,26.64
5579,5705,9424,2,6.67
5580,1317,2108,3,45.06
5581,8410,8155,5,13.9
5582,1091,2501,2,17.97
5583,3852,2191,3,24.75
5584,3219,9588,3,33.48
5585,7800,8317,4,45.24
5586,9384,5788,1,25.1
5587,9572,8394,5,25.85
5588,2923,2481,4,19.25
5589,8324,4665,5,39.94
5590,4601,9056,2,34.79
5591,801,8844,2,39.99
5592,8609,7560,1,11.19
5593,7927,3190,4,14.74
5594,8087,1976,3,10.41
5595,8091,5329,4,8.89
5596,2906,4555,3,21.51
5597,8254,8368,3,9.05
5598,4573,6914,2,45.86
5599,7004,7499,3,40.13
5600,8433,2843,3,6.01
5601,4701,5589,5,8.67
5602,118,4826,5,41.03
5603,734,8191,1,25.95
5604,7055,6425,5,21.47
5605,6659,8916,3,39.13
5606,2056,7158,5,38.45
5607,5373,9411,4,33.04
5608,9493,5191,2,14.68
5609,8784,1621,4,45.72
5610,2311,8515,1,7.25
5611,5647,5705,1,23.47
5612,9901,8910,4,19.75
5613,7505,6408,2,17.42
5614,305,8180,3,9.99
5615,9115,819,1,35.47
5616,1075,3357,5,9.49
5617,2868,1444,5,11.08
5618,3821,6577,3,28.43
5619,9661,3998,2,43.18
5620,5738,2684,2,40.23
5621,2369,6438,1,46.13
5622,856,4433,3,42.89
5623,9074,1847,3,39.17
5624,8165,8655,2,17.14
5625,9940,6360,2,32.29
5626,8463,5967,4,31.09
5627,554,9761,2,14.33
5628,3887,4183,3,49.08
5629,7212,5548,2,14.32
5630,9748,2005,1,10.76
5631,2598,4291,1,25.34
5632,4013,4767,1,26.88
5633,5564,5829,5,15.44
5634,2915,7126,2,7.83
5635,5924,2388,4,12.19
5636,3778,1531,3,11.2
5637,8927,9280,5,21.08
5638,6269,4977,2,18.45
5639,1110,1985,1,17.76
5640,1105,1877,5,9.09
5641,4945,9225,3,19.4
5642,1855,6955,2,42.33
5643,6542,6153,1,30.81
5644,889,9251,3,26.33
5645,8092,2413,5,25.93
5646,8670,6557,2,15.18
5647,1714,9221,2,36.54
5648,8522,881,5,27.86
5649,2282,8466,1,15.32
5650,2532,9965,4,28.09
5651,8620,3157,5,27.85
5652,2748,2330,2,5.88
5653,6255,4504,3,17.03
5654,1142,3123,5,10.95
5655,8620,6447,3,20.09
5656,5590,1712,1,49.29
5657,7701,9583,5,47.27
5658,3848,7032,1,17.94
5659,8793,9611,4,14.58
5660,4142,8158,1,26.91
5661,9262,6261,3,41.33
5662,9757,9254,1,13.97
5663,4766,7833,1,22.48
5664,41,7022,1,35.75
5665,2732,244,4,22.53
5666,5617,232,4,25.78
5667,3172,7342,1,22.27
5668,9462,3196,5,29.16
5669,9173,1238,1,31.95
5670,3072,60,5,31.99
5671,15,4532,1,40.89
5672,872,505,3,10.39
5673,1193,2555,5,20.89
5674,1560,9652,5,13.67
5675,5849,8429,1,33.54
5676,8160,3088,2,43.03
5677,1008,5599,3,17.46
5678,7451,1673,4,46.34
5679,3291,838,5,18.47
5680,1026,8879,1,23.41
5681,1492,5612,2,25.04
5682,6661,855,5,38.11
5683,3200,5172,2,43.64
5684,4722,3533,5,35.55
5685,451,3442,5,36.57
5686,956,992,2,34.97
5687,9775,4245,5,11.67
5688,4289,4542,5,44.13
5689,6059,2213,3,37.99
5690,2128,7253,2,15.01
5691,9374,6050,5,20.71
5692,4950,949,1,49.3
5693,6914,4401,2,46.1
5694,2593,3765,1,32.94
5695,1019,3659,3,47.49
5696,5962,7324,5,12.03
5697,7103,4731,5,39.97
5698,4849,3914,1,10.63
5699,7033,8322,1,19.28
5700,3615,6438,2,6.24
5701,8091,4985,2,26.68
5702,3189,3914,4,31.16
5703,2443,6244,5,37.82
5704,9373,1236,4,20.29
5705,7328,3507,3,35.66
5706,7281,4859,4,17.63
5707,9890,6856,4,29.4
5708,6161,6303,5,26.71
5709,6943,6529,1,32.21
5710,3727,4779,4,40.69
5711,191,6311,5,36.51
5712,1144,3966,3,8.54
5713,5872,3246,4,23.36
5714,1645,4792,5,26.88
5715,1407,5589,3,7.72
5716,5896,4285,2,20.33
5717,3274,4314,1,46.86
5718,7788,5658,3,31.37
5719,8943,244,1,32.66
5720,4997,8427,3,38.69
5721,1933,3937,1,37.46
5722,4916,1408,5,14.48
5723,4110,2854,2,27.8
5724,7067,8335,5,44.58
5725,312,4492,1,8.19
5726,5538,6968,4,21.95
5727,2139,2185,4,9.97
5728,1923,2157,3,49.38
5729,3404,7702,2,35.36
5730,2453,98,3,23.51
5731,8029,7025,4,41.04
5732,3370,8387,4,41.72
5733,6012,4462,1,37.13
5734,7109,8911,2,32.62
5735,3789,1064,1,16.98
5736,3827,1167,5,29.92
5737,710,710,3,48.43
5738,5572,4774,5,41.46
5739,1122,9097,2,27.9
5740,5417,5477,2,17.69
5741,7707,6116,1,6.26
5742,5331,5248,1,45.86
5743,5362,8750,5,12.72
5744,1866,3501,3,10.91
5745,4189,6229,5,15.44
5746,8084,5179,3,37.79
5747,5145,1124,5,19.74
5748,7503,2676,3,48.14
5749,9001,9757,4,13.07
5750,1673,836,4,32.49
5751,9410,5727,4,35.3
5752,1246,4394,3,46.68
5753,2511,6296,5,10.48
5754,3142,6725,5,14.86
5755,8997,4198,2,14.81
5756,5284,3416,2,45.62
5757,1562,8633,3,36.98
5758,1543,7665,4,36.09
5759,4621,4214,3,35.66
5760,6836,6736,3,44.3
5761,3210,7061,5,5.42
5762,9357,935,2,7.41
5763,5985,7780,4,29.15
5764,6636,2258,1,15.46
5765,4753,9322,3,27.59
5766,659,4485,3,9.86
5767,1610,7722,2,25.8
5768,1620,50,1,30.59
5769,4439,56,3,10.12
5770,692,6280,2,20.81
5771,6486,7689,4,15.74
5772,728,4532,5,34.94
5773,772,3063,1,20.39
5774,5098,7673,4,29.61
5775,3567,8074,4,29.87
5776,1448,4365,3,6.79
5777,3983,1963,5,29.81
5778,269,3865,5,49.69
5779,4174,2308,1,36.68
5780,4558,7597,4,8.31
5781,8768,8941,3,10.59
5782,1296,8179,4,28.44
5783,2275,9459,4,47.7
5784,3786,502,2,29.49
5785,2857,298,4,34.99
5786,262,8862,1,26.6
5787,8216,6937,1,48.18
5788,123,967,1,27.89
5789,5127,3255,1,25.3
5790,8791,3073,5,46.18
5791,6184,3,4,25.87
5792,2583,6870,1,11.66
5793,9381,8648,4,18.15
5794,7011,7979,2,6.77
5795,1363,2307,4,35.56
5796,414,7790,1,6.57
5797,3724,6920,2,42.44
5798,3612,3049,5,8.72
5799,4103,4147,2,12.54
5800,2181,6951,1,46.27
5801,6107,2421,5,26.76
5802,4980,2609,1,33.63
5803,2517,6847,5,42.87
5804,5998,880,4,5.51
5805,5177,4980,5,34.25
5806,1357,1034,5,9.86
5807,9277,9670,4,9.98
5808,9546,416,3,10.7
5809,5184,911,4,17.09
5810,4064,8196,4,11.03
5811,6478,1781,3,49.78
5812,6795,7892,2,19.44
5813,2653,6884,1,38.06
5814,9882,2502,1,17.43
5815,4223,9713,3,35.91
5816,2495,6695,3,8.52
5817,2969,8694,1,40.89
5818,8279,499,1,31.13
5819,5969,2219,4,21.7
5820,4996,3664,3,30.61
5821,5349,5918,5,24.97
5822,4375,6991,3,22.84
5823,3534,5586,4,23.36
5824,5829,9574,2,24.45
5825,7229,7059,2,49.18
5826,899,1724,4,35.86
5827,281,5342,2,49.72
5828,2856,4588,2,39.95
5829,5096,6646,4,15.41
5830,4064,4538,4,47.19
5831,2834,3683,2,15.7
5832,3800,6833,5,13.14
5833,9467,7371,2,17.35
5834,3877,6285,4,46.36
5835,921,8813,4,41.72
5836,5480,566,3,21.13
5837,4271,802,3,21.77
5838,2490,9341,1,6.61
5839,1099,135,1,21.93
5840,4866,1651,5,46.38
5841,2240,5546,1,17.32
5842,6159,4520,5,36.86
5843,9974,7641,2,18.75
5844,3102,2128,2,20.97
5845,3807,5759,3,10.66
5846,1783,3330,5,28.62
5847,7913,2282,4,9.57
5848,9532,8889,1,31.79
5849,576,1037,3,26.42
5850,8932,3360,2,27.47
5851,3744,5016,4,32.27
5852,104,2386,3,19.75
5853,7405,754,2,30.92
5854,1123,9083,5,11.78
5855,953,726,3,41.83
5856,8263,1244,5,35.12
5857,5029,9938,3,5.91
5858,8742,3236,5,16.7
5859,9849,3133,1,15.73
5860,7108,9634,3,27.67
5861,2138,7269,2,12.52
5862,9111,8196,4,15.92
5863,1637,707,4,29.35
5864,9832,1751,5,10.96
5865,5130,9789,4,49.84
5866,3954,9748,1,28.48
5867,2643,379,1,30.28
5868,3102,3514,3,12.13
5869,9910,1099,5,27.39
5870,211,9717,2,22.93
5871,6997,7651,1,8.56
5872,6600,9841,4,9.04
5873,2405,3707,2,9.37
5874,4921,9121,2,40.54
5875,3241,2281,5,27.1
5876,6626,1039,5,46.21
5877,6703,5808,3,42.12
5878,4256,5326,4,40.83
5879,5325,3391,1,29.21
5880,4405,8968,1,17.27
5881,3990,8884,5,14.68
5882,5135,9937,3,5.8
5883,5500,7380,2,37.8
5884,2025,9372,5,45.86
5885,5490,4106,2,5.8
5886,1689,5674,4,40.21
5887,3420,79,4,24.73
5888,1992,4762,1,46.32
5889,7118,9536,1,42.66
5890,3492,5735,5,41.85
5891,3667,1545,1,22.51
5892,1381,8160,4,10.99
5893,6023,7040,1,35.37
5894,8783,6959,3,46.34
5895,321,2591,2,41.62
5896,1463,5454,2,22.28
5897,2100,7142,2,40.59
5898,7599,4255,5,13.02
5899,2150,5111,2,36.38
5900,4422,2611,3,32.43
5901,3670,5811,4,13.35
5902,4014,1298,1,6.85
5903,9202,2514,2,30.38
5904,3314,1322,5,47.63
5905,1051,7477,1,35.58
5906,1371,3569,1,35.78
5907,9611,1441,5,46.13
5908,51,52,5,29.21
5909,8090,9018,4,36.36
5910,4519,2651,5,14.99
5911,1478,8401,2,26.54
5912,4695,4007,5,10.34
5913,291,3134,1,33.84
5914,650,1639,3,43.9
5915,8580,554,1,22.98
5916,9977,144,2,5.61
5917,5982,1918,3,41.7
5918,8897,6955,4,19.15
5919,5330,8082,3,38.27
5920,745,8263,3,46.79
5921,6904,9338,1,22.92
5922,6709,7774,1,22.38
5923,1776,9976,4,40.22
5924,7944,1468,3,46.29
5925,5201,1853,2,34.25
5926,9544,1513,1,18.18
5927,7779,6422,1,42.14
5928,144,3618,4,22.29
5929,604,9348,4,25.81
5930,7108,252,4,36.37
5931,413,3460,4,38.57
5932,2031,400,3,22.52
5933,8966,9538,5,36.96
5934,618,8358,5,39.13
5935,3274,564,2,36.04
5936,2797,8722,1,34.81
5937,4467,2683,3,39.22
5938,6516,3256,5,8.16
5939,8311,9842,5,44.83
5940,1759,4327,1,24.31
5941,5997,202,1,37.79
5942,2785,5729,5,29.01
5943,5883,4879,2,22.48
5944,9582,4969,2,27.88
5945,9232,2047,4,7.2
5946,1159,7567,3,25.11
5947,5218,4083,4,45.22
5948,7344,8451,2,48.58
5949,49,5753,4,6.46
5950,9590,3646,5,16.43
5951,7091,5263,3,41.77
5952,7391,9111,4,22.33
5953,5118,5959,1,15.75
5954,819,4324,2,15.42
5955,6417,3979,3,11.35
5956,7293,4891,1,12.88
5957,4437,5801,2,36.41
5958,6694,2026,2,22.94
5959,6337,5390,3,23.53
5960,3460,747,5,19.48
5961,3074,6483,1,21.06
5962,7594,1353,2,18.68
5963,1110,1320,4,11.58
5964,4953,1645,2,12.25
5965,1277,1040,1,8.24
5966,6965,2478,5,13.69
5967,7578,6960,1,31.55
5968,6529,2757,5,24.03
5969,7502,3119,2,19.96
5970,830,519,3,19.54
5971,5224,7968,1,21.37
5972,2090,4622,3,26.72
5973,5728,5515,5,21.98
5974,4249,4505,5,40.86
5975,6009,6442,2,16.61
5976,6744,5376,2,39.14
5977,7390,634,2,37.78
5978,6287,9663,5,6.3
5979,9528,1133,2,42.57
5980,7910,3470,5,42.26
5981,8512,1396,4,46.51
5982,7472,2576,5,46.29
5983,2368,497,1,47.67
5984,5523,1735,4,25.78
5985,1627,5521,3,23.03
5986,1401,7355,3,23.24
5987,4586,5765,5,38.28
5988,702,5670,5,31.96
5989,523,2719,4,21.19
5990,4538,5880,4,35.2
5991,634,7650,1,20.84
5992,6329,6103,3,46.69
5993,5615,9540,4,28.49
5994,3192,6292,1,37.86
5995,3196,1465,2,7.07
5996,2014,7348,2,10.88
5997,720,9546,1,26.99
5998,6280,8480,3,30.69
5999,4676,6503,1,35.29
6000,7749,7236,2,27.09
6001,3993,4065,2,12.41
6002,4151,7993,5,38.89
6003,2388,9945,4,46.54
6004,2456,9306,3,29.27
6005,8324,859,1,49.96
6006,5602,6203,5,33.4
6007,2233,7108,4,6.29
6008,169,7331,4,34.21
6009,4234,7155,3,40.3
6010,1726,4073,5,31.55
6011,9693,6611,3,10.84
6012,5130,6506,2,40.32
6013,2907,5237,3,40.56
6014,6195,6471,5,8.13
6015,7065,5046,3,46.54
6016,8217,7590,1,11.02
6017,4811,8706,4,46.25
6018,1712,3953,1,9.01
6019,8286,9835,4,18.93
6020,4886,755,4,20.47
6021,1512,4777,4,28.84
6022,8700,629,2,36.44
6023,789,8305,2,21.48
6024,1230,6569,3,32.06
6025,2717,2047,3,9.05
6026,5994,3800,5,33.43
6027,7073,1081,4,11.84
6028,5090,608,3,16.44
6029,1199,3757,3,8.87
6030,1684,1340,1,20.56
6031,7888,7160,5,32.02
6032,536,5633,1,6.76
6033,3977,1903,1,14.63
6034,5820,1497,3,25.2
6035,8939,3172,1,28.89
6036,8061,8305,2,42.59
6037,3895,7251,1,31.26
6038,6076,2583,1,17.81
6039,2137,6581,3,7.73
6040,3703,5570,1,7.2
6041,3472,1588,1,13.42
6042,2406,1308,5,37.92
6043,8032,2655,2,21.08
6044,8424,6607,4,8.51
6045,4297,995,4,29.31
6046,4772,5043,2,13.37
6047,8707,5624,2,31.74
6048,5922,9788,3,30.47
6049,8463,2444,5,41.65
6050,7389,1815,3,25.87
6051,4251,4234,1,39.64
6052,8723,9246,2,34.2
6053,2816,4330,3,7.09
6054,2714,425,2,37.76
6055,6722,227,3,25.19
6056,7166,9092,3,28.13
6057,578,7134,5,18.34
6058,9108,4168,3,46.06
6059,552,5709,4,38.74
6060,9568,5196,3,29.23
6061,2855,6659,1,48.93
6062,2387,7091,5,44.8
6063,9951,7899,2,18.76
6064,4054,937,1,30.83
6065,2589,4165,2,27.2
6066,9327,8981,3,49.12
6067,5799,2884,4,35.8
6068,309,4201,3,7.72
6069,4894,6045,1,17.06
6070,1307,1516,3,25.84
6071,8719,6773,4,40.01
6072,7236,600,5,35.94
6073,4362,3952,3,9.49
6074,3744,7630,1,16.41
6075,1712,518,2,5.65
6076,8561,2273,5,6.32
6077,7876,4645,3,43.56
6078,9074,7684,1,43.27
6079,372,5838,3,48.87
6080,6140,6973,4,26.47
6081,2206,4061,1,16.35
6082,4319,4910,3,40.79
6083,8816,1390,3,6.86
6084,6969,9656,5,38.65
6085,8497,1456,1,20.58
6086,5057,5536,3,25.69
6087,2089,3344,1,43.61
6088,9411,5553,1,49.25
6089,5024,4077,5,47.5
6090,1957,9370,4,28.66
6091,6699,2405,5,22.46
6092,7430,958,4,14.38
6093,9179,327,1,45.3
6094,3650,5831,2,43.31
6095,2734,3850,3,15.74
6096,9772,7224,5,18.95
6097,383,154,3,40.56
6098,6913,535,1,36.03
6099,6074,4782,2,35.98
6100,4102,7679,5,39.75
6101,3008,2711,5,24.7
6102,1741,3587,1,8.71
6103,1480,9988,2,44.26
6104,4343,5253,5,43.74
6105,7880,7628,3,36.77
6106,8075,7112,1,44.82
6107,126,2516,1,5.01
6108,4687,255,3,6.97
6109,8898,3209,1,6.66
6110,4527,5449,5,7.23
6111,5365,9250,3,26.16
6112,8303,370,5,14.69
6113,1126,7242,4,43.27
6114,2358,5880,3,31.98
6115,9426,791,4,10.93
6116,6999,3539,1,47.41
6117,5727,1498,1,31.09
6118,9648,578,3,17.02
6119,7264,1943,1,23.9
6120,5030,3876,1,48.69
6121,6388,6057,3,33.52
6122,1162,6176,5,49.95
6123,9017,1384,1,40.27
6124,8626,4928,3,13.78
6125,11,2699,2,8.81
6126,759,6478,5,29.3
6127,7615,9744,5,44.7
6128,5312,9081,1,44.04
6129,4573,3085,2,26.3
6130,8526,3903,3,13.26
6131,1234,6252,3,24.14
6132,1234,471,1,33.18
6133,6381,8307,4,12.23
6134,2994,4478,4,29.99
6135,1297,2816,2,36.53
6136,4661,2943,4,21.35
6137,7424,4348,2,13.33
6138,5962,1014,2,26.53
6139,1841,638,2,21.51
6140,6634,8138,2,34.7
6141,8146,3502,5,20.46
6142,9600,4813,4,5.62
6143,6260,8650,4,12.44
6144,1840,3596,1,38.07
6145,2086,72,1,28.43
6146,8047,5895,3,13.26
6147,3786,1728,5,38.14
6148,6800,5976,2,17.51
6149,6510,6807,3,40.03
6150,17,6401,4,10.86
6151,7002,1781,4,24.25
6152,7543,5952,3,18.9
6153,975,1817,2,6.92
6154,646,4906,1,39.84
6155,9971,5759,3,28.37
6156,9290,2948,2,45.66
6157,6059,5706,3,38.98
6158,5060,4407,2,14.43
6159,8929,2199,5,45.34
6160,44,9663,1,28.99
6161,9475,7798,3,45.58
6162,7283,4332,1,49.86
6163,7843,3216,1,17.81
6164,5556,8867,1,8.93
6165,4760,8529,3,34.94
6166,8049,7332,2,24.26
6167,4542,2167,1,11.84
6168,4732,241,4,41.29
6169,4738,6726,4,43.11
6170,1351,7415,2,35.19
6171,8151,8644,5,42.08
6172,2064,1181,2,5.56
6173,680,2598,5,26.41
6174,3936,8134,5,14.36
6175,6913,2662,5,25.53
6176,6266,6982,5,47.05
6177,1676,89,5,14.84
6178,6115,1126,3,43.08
6179,6391,1946,3,47.62
